numAttachments,sizeAttachments,numLinks,numLinksClickHere,numIpUrl,numLinksFileExt,htmlJavascript,numRecipients,htmlBody,numLinksNonMatching,numConcatenatedUrls,fromSenderSimilar,spanTime,numUniqueDomains,numShortenedUrls,bccExists,fromNameExists,fromNonEnglish,maxDots,numCc,noReply,subjectExists,subjectLength,senderExists,classification
0,0,1,0,0,0,0,1,1,0,0,1,303,1,0,0,1,1,2,0,0,1,57,0,1
0,0,1,0,0,0,0,1,0,0,0,1,424,1,0,0,1,1,2,0,0,1,37,0,1
0,0,0,0,0,0,0,1,0,0,0,1,3309,0,0,0,1,0,0,0,0,1,54,0,1
0,0,1,0,0,0,0,1,1,0,0,1,80,1,0,0,1,1,3,0,0,1,49,0,1
0,0,2,0,0,1,0,1,1,0,0,1,245,1,0,0,1,0,3,0,0,1,74,0,1
0,0,1,0,0,2,0,1,1,0,0,1,0,1,0,0,1,0,4,0,0,1,19,0,1
0,0,2,0,0,1,0,1,1,0,0,1,484,1,0,0,1,0,3,0,0,1,72,0,1
0,0,3,0,0,2,0,3,1,0,0,1,122,1,0,0,0,0,2,0,0,1,60,0,1
0,0,4,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,3,0,0,1,17,0,1
0,0,1,0,0,0,0,1,1,0,0,1,132,1,0,0,1,1,3,0,0,1,47,0,1
0,0,2,0,0,0,0,1,1,0,0,1,62,1,0,0,1,1,1,0,0,1,55,0,1
0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,37,0,1
0,0,4,1,0,0,0,1,1,0,0,1,0,2,0,0,1,0,5,0,0,1,38,0,1
0,0,8,0,7,8,0,1,1,0,0,1,2217,2,0,0,1,0,8,0,0,1,25,0,1
0,0,3,1,0,1,0,1,1,0,0,1,3,2,0,0,1,0,8,0,0,1,32,0,1
0,0,1,0,0,1,1,1,1,0,0,1,139,1,0,0,1,0,2,0,0,1,26,0,1
0,0,3,0,2,0,0,1,1,2,0,1,6,2,0,0,1,0,2,0,0,1,45,0,1
0,0,1,0,0,1,1,1,1,0,0,1,935,1,0,0,1,0,2,0,0,1,17,0,1
0,0,2,0,0,0,0,1,1,1,0,1,83,2,1,0,1,0,6,0,0,1,65,0,1
0,0,1,0,1,0,0,1,0,1,0,1,131,1,0,0,1,0,9,0,0,1,47,0,1
0,0,1,0,1,0,0,1,1,1,0,1,1,1,0,0,1,0,5,0,0,1,29,0,1
0,0,0,0,0,0,0,1,0,0,0,1,3251,0,0,0,0,0,0,0,0,0,0,0,1
0,0,3,1,0,1,0,1,1,0,0,1,1,2,0,0,0,0,8,0,0,1,32,0,1
0,0,12,0,0,1,1,1,1,0,0,1,2,4,1,0,1,0,3,0,0,1,104,0,1
0,0,1,0,1,0,0,1,1,1,0,1,46,1,0,0,1,0,5,0,0,1,22,0,1
0,0,19,0,1,2,0,1,1,0,0,1,9062,2,0,0,1,0,4,0,0,1,51,0,1
0,0,8,0,6,8,0,1,1,0,0,1,2324,3,0,0,1,0,8,0,0,1,25,0,1
0,0,0,0,0,0,0,1,0,0,0,1,1865,0,0,0,1,0,0,0,0,1,26,0,1
0,0,5,0,0,0,0,1,1,0,0,1,3052,2,0,0,1,0,8,0,0,1,34,0,1
0,0,2,0,2,0,0,1,1,2,0,1,0,1,0,0,1,0,6,0,0,1,44,0,1
0,0,1,0,0,0,0,8,1,1,0,1,3184,1,0,0,1,0,3,0,0,1,14,0,1
0,0,1,0,0,0,0,1,0,1,0,1,4,1,0,0,0,0,2,0,0,1,24,0,1
0,0,15,0,0,4,0,1,1,1,0,1,3663,6,0,0,1,0,6,0,0,1,32,0,1
0,0,19,0,0,2,0,1,1,0,1,1,755,2,0,0,1,0,4,0,0,1,20,0,1
0,0,2,0,0,0,0,1,1,1,0,1,4047,1,0,0,1,0,6,0,0,1,19,0,1
0,0,8,0,6,8,0,1,1,0,0,1,5390,3,0,0,1,0,8,0,0,1,25,0,1
0,0,4,1,3,0,0,1,1,0,0,1,7183,2,0,0,1,0,3,0,0,1,41,0,1
0,0,1,0,1,0,0,1,0,1,0,1,95387,1,0,0,1,0,9,0,0,1,47,0,1
0,0,8,0,6,8,0,1,1,0,0,1,1513,3,0,0,1,0,8,0,0,1,25,0,1
0,0,5,0,0,0,0,1,1,0,0,1,4205,2,0,0,1,0,2,0,0,1,49,0,1
0,0,1,0,0,0,0,1,1,0,0,1,98,1,0,0,1,0,3,0,0,1,20,0,1
0,0,5,1,0,0,0,1,1,1,0,1,688,2,0,0,1,0,4,0,0,1,29,0,1
0,0,19,0,1,2,0,1,1,0,0,1,38,2,0,0,1,0,4,0,0,1,82,0,1
0,0,0,0,0,0,0,1,0,0,0,1,687,0,0,0,0,0,0,0,0,0,0,0,1
0,0,2,0,1,0,0,1,1,0,0,1,3240,2,0,0,1,0,5,0,0,1,37,0,1
0,0,12,0,10,1,0,1,1,3,0,1,2034,3,0,0,1,0,4,0,0,1,36,0,1
0,0,16,0,0,1,1,1,1,0,0,1,1195,4,0,0,1,0,9,0,0,1,30,0,1
0,0,5,0,4,0,0,3,1,0,0,1,3944,2,0,0,1,0,8,0,0,1,37,0,1
0,0,19,0,0,2,0,1,1,0,1,1,115,2,0,0,1,0,4,0,0,1,20,0,1
0,0,3,0,2,1,0,1,1,1,0,1,1,3,0,0,1,0,2,0,0,1,22,0,1
0,0,19,0,0,2,0,1,1,0,0,1,0,2,0,0,1,0,7,0,0,1,31,0,1
0,0,1,0,1,0,0,1,0,1,0,1,30,1,0,0,1,0,7,0,0,1,59,0,1
0,0,19,0,0,2,0,1,1,0,1,1,233,2,0,0,1,0,4,0,0,1,20,0,1
0,0,1,0,1,0,0,1,1,1,0,1,1,1,0,0,1,0,6,0,0,1,37,0,1
0,0,2,0,0,0,0,1,1,0,0,1,87,2,0,0,1,0,4,0,0,1,38,0,1
0,0,1,0,1,0,1,1,1,0,0,1,70,1,0,0,1,0,4,0,0,1,49,0,1
0,0,19,0,0,2,0,1,1,0,1,1,56,2,0,0,1,0,4,0,0,1,20,0,1
0,0,4,1,4,0,0,1,1,0,0,1,1315,1,0,0,1,0,6,0,0,1,47,0,1
0,0,12,0,1,5,0,1,1,0,0,1,1881,3,0,0,1,0,4,0,0,1,48,0,1
0,0,2,0,1,0,0,1,1,1,0,1,476,2,0,0,1,1,4,0,0,1,25,0,1
0,0,1,0,1,1,0,1,0,1,0,1,3058,1,0,0,1,0,6,0,0,1,33,0,1
0,0,4,1,4,0,0,1,1,0,0,1,3145,1,0,0,1,0,5,0,0,1,43,0,1
0,0,2,0,1,1,0,1,0,0,0,1,3540,1,0,0,1,0,6,0,0,1,27,0,1
0,0,19,0,0,2,0,1,1,0,1,1,238,2,0,0,1,0,4,0,0,1,20,0,1
0,0,0,0,0,0,0,1,0,0,0,1,3548,0,0,0,0,0,0,0,0,0,0,0,1
0,0,4,0,1,0,0,1,1,1,0,1,0,3,0,0,1,0,6,0,0,1,49,0,1
0,0,1,0,0,0,0,1,1,1,0,1,0,1,1,0,1,0,4,0,0,1,56,0,1
0,0,0,0,1,0,0,1,0,0,0,1,3957,0,0,0,1,0,0,0,0,1,24,0,1
0,0,19,0,0,2,0,1,1,0,0,1,2,2,0,0,1,0,7,0,0,1,31,0,1
0,0,2,0,0,0,0,1,1,1,0,1,4077,1,0,0,1,0,6,0,0,1,26,0,1
0,0,1,0,0,1,0,1,0,1,0,1,3299,1,0,0,1,0,5,0,0,1,33,0,1
0,0,1,0,0,0,1,1,1,1,0,1,3179,1,0,0,1,0,4,0,0,1,32,0,1
0,0,1,0,0,0,0,1,0,1,0,1,3535,1,0,0,1,0,3,0,0,1,38,0,1
0,0,2,0,1,0,0,1,1,1,0,1,616,2,0,0,1,0,4,0,0,1,31,0,1
0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,12,0,0,1,43,0,1
0,0,2,0,0,0,0,3,1,0,0,1,2797,2,0,0,1,0,3,0,0,1,30,0,1
0,0,2,0,0,0,0,3,1,0,0,1,3104,2,0,0,1,0,3,0,0,1,30,0,1
0,0,13,0,0,1,0,1,1,3,0,1,6,3,0,0,1,0,5,0,0,1,25,0,1
1,8827,0,0,0,0,0,1,0,0,0,1,14,0,0,0,1,0,0,0,0,1,47,0,1
0,0,1,0,1,1,0,1,1,1,0,1,3082,1,0,0,1,0,5,0,0,1,26,0,1
0,0,2,0,0,0,0,3,1,0,0,1,3025,2,0,0,1,0,3,0,0,1,36,0,1
0,0,2,0,0,0,0,3,1,0,0,1,3096,2,0,0,1,0,3,0,0,1,36,0,1
0,0,10,0,0,0,0,1,1,1,0,1,121,3,0,0,1,0,9,0,0,1,26,0,1
0,0,2,0,2,0,0,1,1,2,0,1,2,1,0,0,1,0,6,0,0,1,44,0,1
0,0,2,0,1,0,0,1,1,0,0,1,148,2,0,0,1,0,6,0,0,1,50,0,1
0,0,1,0,1,1,0,1,1,0,0,1,313,1,0,0,1,0,6,0,0,1,21,0,1
0,0,1,0,0,0,1,1,1,0,0,1,3169,1,0,0,1,0,1,0,0,1,36,0,1
0,0,1,0,1,0,0,1,0,0,0,1,133,1,0,0,1,0,3,0,0,1,19,0,1
0,0,1,0,0,1,0,1,0,1,0,1,3302,1,0,0,1,0,4,0,0,1,27,0,1
0,0,4,1,4,0,0,7,1,0,0,1,2991,1,0,0,1,0,5,0,0,1,43,0,1
0,0,2,0,0,0,0,1,1,2,0,1,419,1,0,0,1,0,4,0,0,1,26,0,1
0,0,4,1,0,0,0,1,1,0,0,1,3336,3,0,0,1,0,6,0,0,1,45,0,1
0,0,18,0,0,1,1,1,1,0,0,1,4614,4,0,0,1,0,8,0,0,1,30,0,1
0,0,1,0,0,1,1,1,1,0,0,1,3836,1,0,0,1,0,2,0,0,1,17,0,1
0,0,1,0,1,0,1,1,1,0,0,1,625,1,0,0,1,0,4,0,0,1,49,0,1
0,0,4,1,0,0,0,1,1,0,0,1,3151,3,0,0,1,0,6,0,0,1,45,0,1
0,0,5,0,3,0,0,1,1,1,0,1,33,2,0,0,1,0,6,0,0,1,49,0,1
0,0,5,0,0,7,0,1,1,0,0,1,0,1,0,0,1,0,4,0,0,1,18,0,1
0,0,8,0,1,0,1,1,1,1,0,1,91387,6,0,0,1,0,6,0,0,1,26,0,1
0,0,4,1,0,2,1,1,1,0,0,1,45784,2,0,0,1,0,6,0,0,1,38,0,1
0,0,4,1,4,0,0,2,1,0,0,1,3174,1,0,0,1,0,5,0,0,1,43,0,1
0,0,5,0,0,1,0,1,1,1,0,1,2610,3,0,0,1,0,4,0,0,1,29,0,1
0,0,14,0,3,5,0,1,1,0,0,1,28132,6,0,0,1,0,8,0,0,1,38,0,1
0,0,2,0,0,0,0,1,1,1,0,1,3634,2,0,0,1,0,9,0,0,1,50,0,1
0,0,5,0,1,2,0,1,1,1,0,1,0,3,0,0,1,0,4,0,0,1,41,0,1
0,0,1,0,0,1,0,1,0,1,0,1,3599,1,0,0,1,0,4,0,0,1,21,0,1
0,0,1,0,1,0,0,1,1,1,0,1,0,1,0,0,1,0,4,0,0,1,38,0,1
0,0,1,0,0,1,0,1,0,1,0,1,3300,1,0,0,1,0,4,0,0,1,75,0,1
0,0,3,0,0,0,0,1,1,0,0,1,1089,2,0,0,1,0,4,0,0,1,15,0,1
0,0,3,0,0,0,0,1,1,0,0,1,1090,2,0,0,1,0,4,0,0,1,15,0,1
0,0,3,0,0,0,0,1,1,0,0,1,1085,2,0,0,1,0,4,0,0,1,15,0,1
0,0,1,0,0,0,0,1,0,0,0,1,11,1,0,0,0,0,3,0,0,1,74,0,1
0,0,2,0,2,1,0,1,1,1,0,1,3416,1,0,0,1,0,5,0,0,1,80,0,1
0,0,1,0,1,0,1,1,1,1,0,1,84,1,0,0,1,0,5,0,0,1,48,0,1
0,0,4,1,4,0,0,2,1,0,0,1,3476,1,0,0,1,0,6,0,0,1,43,0,1
0,0,4,0,0,0,0,1,1,0,0,1,3419,1,0,0,1,0,2,0,0,1,34,0,1
0,0,1,0,0,0,0,1,0,0,0,1,3,1,0,0,0,0,3,0,0,1,74,0,1
0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,52,0,1
0,0,3,0,0,3,1,1,1,0,0,1,3134,2,0,0,1,0,6,0,0,1,113,0,1
0,0,2,0,0,0,1,1,1,2,0,0,345,2,0,0,1,0,10,0,0,1,16,1,1
1,15963,0,0,0,0,0,1,0,0,0,1,4,0,0,0,1,0,0,0,0,1,28,0,1
0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,3,0,0,1,74,0,1
0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,3,0,0,1,74,0,1
0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,3,0,0,1,74,0,1
0,0,5,0,4,1,0,1,1,1,0,1,100,2,0,0,0,1,10,0,1,1,48,0,1
0,0,5,0,4,1,0,1,1,1,0,1,1194,2,0,0,0,1,10,0,1,1,48,0,1
0,0,2,0,0,0,0,1,1,1,0,1,3269,1,0,0,1,0,6,0,0,1,19,0,1
0,0,5,0,4,1,0,1,1,1,0,1,1191,2,0,0,0,1,10,0,1,1,48,0,1
0,0,3,0,0,2,0,1,1,2,0,1,175,2,0,0,1,0,6,0,0,1,85,0,1
0,0,3,0,0,2,0,1,1,2,0,1,79,2,0,0,1,0,6,0,0,1,85,0,1
0,0,2,0,0,0,0,1,1,2,0,1,7082,1,0,0,1,0,3,0,0,1,15,0,1
0,0,2,0,0,0,0,4,1,0,0,1,3859,2,0,0,1,0,3,0,0,1,36,0,1
0,0,4,1,2,0,0,1,1,0,0,1,0,2,0,0,1,0,4,0,0,1,50,0,1
0,0,2,0,0,0,0,1,1,1,0,1,378,1,0,0,1,0,4,0,0,1,49,0,1
0,0,0,0,0,0,0,1,0,0,0,1,2092,0,0,0,1,0,0,0,0,1,41,0,1
0,0,6,1,6,0,0,7,1,2,0,1,3246,1,0,0,1,0,4,0,0,1,54,0,1
0,0,2,0,0,0,0,1,1,1,0,1,0,1,0,0,1,0,5,0,0,1,38,0,1
0,0,2,0,0,0,0,1,1,1,0,1,4030,2,0,0,1,0,5,0,0,1,38,0,1
0,0,1,0,0,1,0,1,1,0,0,1,3912,1,0,0,1,0,5,0,0,1,75,0,1
0,0,1,0,1,0,0,1,1,1,0,1,4050,1,0,0,1,0,5,0,0,1,31,0,1
0,0,2,1,0,2,0,1,1,0,0,1,1,2,0,0,1,0,8,0,0,1,63,0,1
0,0,1,0,1,0,0,1,1,1,0,1,2,1,0,0,1,0,3,0,0,1,19,0,1
0,0,1,0,0,0,0,1,0,0,0,1,3120,1,0,0,1,0,5,0,0,1,52,0,1
0,0,5,2,0,5,0,1,1,1,0,1,80,2,0,0,1,0,2,0,0,1,26,0,1
0,0,5,0,4,1,1,1,1,1,0,1,1190,2,0,0,0,1,10,0,1,1,48,0,1
0,0,5,0,4,1,1,1,1,1,0,1,31,2,0,0,0,1,10,0,1,1,48,0,1
0,0,1,0,1,0,0,1,1,1,0,1,2,1,0,0,1,0,3,0,0,1,19,0,1
0,0,1,0,2,0,0,1,0,0,0,1,237875,1,0,0,1,0,4,0,0,1,19,0,1
0,0,1,0,0,0,0,1,1,1,0,1,5,1,0,0,1,0,5,0,0,1,47,0,1
0,0,3,0,1,0,0,1,1,2,0,1,3650,2,0,0,0,0,6,0,0,1,43,0,1
0,0,2,0,0,0,0,1,1,1,0,1,5113,1,0,0,1,0,5,0,0,1,24,0,1
0,0,1,0,1,1,0,1,1,1,0,1,3190,1,0,0,1,0,5,0,0,1,80,0,1
0,0,1,0,1,0,1,1,1,1,0,1,1169,1,0,0,1,0,3,0,0,1,47,0,1
0,0,1,0,0,0,0,1,1,0,0,1,3193,1,0,0,1,0,3,0,0,1,38,0,1
0,0,0,0,0,0,0,15,0,0,0,1,457,0,0,0,1,0,0,14,0,1,21,0,1
0,0,2,0,0,0,0,1,1,1,0,1,3494,2,0,0,1,0,5,0,0,1,38,0,1
0,0,1,0,1,1,0,4,1,1,0,1,3037,1,0,0,1,0,4,0,0,1,54,0,1
0,0,4,0,0,0,0,0,1,0,0,1,3109,2,0,0,1,0,6,0,0,1,29,0,1
0,0,2,0,0,0,0,1,1,1,0,1,3192,2,0,0,1,0,3,0,0,1,38,0,1
0,0,1,0,1,1,0,1,1,1,0,1,33520,1,0,0,1,0,4,0,0,1,55,0,1
0,0,5,0,1,1,0,1,1,1,0,1,0,3,0,0,1,0,4,0,0,1,42,0,1
0,0,1,0,0,0,0,1,1,1,0,1,2,1,0,0,0,0,0,0,0,1,18,0,1
0,0,1,0,0,0,0,1,1,1,0,1,4,1,0,0,0,0,3,0,0,1,29,0,1
0,0,1,0,0,0,0,1,1,1,0,1,518,1,0,0,1,0,6,0,0,1,37,0,1
0,0,2,1,0,2,0,1,1,0,0,1,0,2,0,0,1,0,8,0,0,1,63,0,1
0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,49,0,1
0,0,5,2,2,0,0,1,1,1,0,1,642,3,0,0,0,0,6,0,0,1,86,0,1
0,0,2,0,1,0,0,1,1,1,0,1,304,2,0,0,1,1,5,0,0,1,25,0,1
0,0,5,0,0,0,0,1,1,2,0,1,9,2,0,0,1,0,4,0,0,1,42,0,1
0,0,1,1,1,0,0,1,1,0,0,1,2,1,0,0,1,0,7,0,0,1,34,0,1
0,0,2,0,1,0,0,1,1,1,0,1,3056,2,0,0,1,0,6,0,0,1,38,0,1
0,0,3,0,1,1,0,13,1,1,0,1,1062,3,0,0,1,0,6,0,0,1,39,0,1
0,0,8,0,7,8,0,1,1,0,0,1,4289,2,0,0,1,0,4,0,0,1,25,0,1
0,0,2,0,0,0,0,1,1,0,0,1,123,1,0,0,1,0,6,0,0,1,66,0,1
0,0,5,0,1,7,0,1,1,1,0,1,1,4,0,0,1,0,4,0,0,1,31,0,1
0,0,1,0,0,0,0,0,1,1,0,1,3175,1,0,0,1,0,6,0,0,1,29,0,1
0,0,0,0,0,0,0,1,0,0,0,1,2091,0,0,0,1,0,0,0,0,1,45,0,1
0,0,5,0,4,0,0,1,1,2,0,1,1507,2,0,0,1,0,7,0,0,1,49,0,1
0,0,3,0,3,0,0,1,1,1,0,1,15,1,0,0,0,0,6,0,0,1,58,0,1
0,0,2,0,0,0,0,1,1,1,0,1,2,1,0,0,1,0,6,0,0,1,38,0,1
0,0,8,1,0,0,0,1,1,2,0,1,1890,3,0,0,1,0,3,0,0,1,34,0,1
0,0,3,0,3,0,0,1,1,1,0,1,13,1,0,0,0,0,6,0,0,1,79,0,1
0,0,2,0,0,0,0,1,1,0,0,1,7,2,0,0,1,0,6,0,0,1,43,0,1
0,0,3,0,3,0,0,1,1,1,0,1,2,1,0,0,0,0,6,0,0,1,60,0,1
0,0,3,0,2,0,0,14,1,1,0,1,3409,3,0,0,1,0,4,13,0,1,39,0,1
0,0,0,0,0,0,0,1,0,0,0,1,255,0,0,0,1,0,0,0,0,1,19,0,1
0,0,6,1,3,3,0,6,1,1,0,1,2950,2,0,0,1,0,5,0,0,1,21,0,1
0,0,1,0,0,0,0,1,1,1,0,1,105,1,0,0,1,0,6,0,0,1,37,0,1
0,0,1,0,0,1,0,16,1,0,0,1,3620,1,0,0,1,0,5,0,0,1,13,0,1
0,0,2,0,0,0,0,1,1,1,0,1,0,2,0,0,0,0,4,0,0,1,27,0,1
0,0,5,0,1,7,0,1,1,1,0,1,1,4,0,0,1,0,5,0,0,1,31,0,1
0,0,12,0,10,1,0,1,1,3,0,1,42,3,0,0,1,0,9,0,0,1,38,0,1
0,0,4,0,4,0,0,1,1,4,0,1,614,1,0,0,1,0,8,0,0,1,33,0,1
0,0,2,0,2,0,0,3,1,1,0,1,3113,1,0,0,1,0,6,0,0,1,30,0,1
0,0,5,1,0,1,1,1,1,1,0,1,4,5,2,0,0,0,6,0,0,1,31,0,1
0,0,5,1,0,1,1,1,1,1,0,1,2,5,2,0,0,0,6,0,0,1,31,0,1
0,0,8,0,0,8,0,1,1,0,0,1,1195,2,0,0,1,0,5,0,0,1,25,0,1
0,0,1,1,1,0,0,1,1,0,0,1,0,1,0,0,1,0,7,0,0,1,34,0,1
0,0,12,0,10,1,0,1,1,3,0,1,213,3,0,0,1,0,9,0,0,1,39,0,1
0,0,1,0,0,0,0,0,1,1,0,1,3074,1,0,0,1,0,5,0,0,1,29,0,1
0,0,1,0,1,0,0,9,0,0,0,1,3321,1,0,0,1,0,3,0,0,1,32,0,1
0,0,2,0,1,0,0,1,1,1,0,1,151,2,0,0,1,0,5,0,0,1,22,0,1
0,0,12,0,10,1,0,1,1,3,0,1,210,3,0,0,1,0,9,0,0,1,39,0,1
0,0,12,0,10,1,0,1,1,3,0,1,3606,3,0,0,1,0,9,0,0,1,39,0,1
0,0,2,0,0,0,0,1,1,1,0,1,3418,2,0,0,1,0,4,0,0,1,38,0,1
0,0,16,0,0,5,0,1,1,0,0,1,1,7,0,0,1,0,20,0,0,1,51,0,1
0,0,1,0,1,1,0,1,1,0,0,1,6718,1,0,0,1,0,5,0,0,1,29,0,1
0,0,1,0,1,0,0,3,0,1,0,1,4443,1,0,0,1,0,6,0,0,1,26,0,1
0,0,2,0,0,0,0,1,1,1,0,1,3857,2,0,0,1,0,3,0,0,1,38,0,1
0,0,1,0,1,0,0,1,1,1,0,1,533,1,0,0,1,0,7,0,0,1,37,0,1
0,0,4,1,4,0,0,5,1,0,0,1,3570,1,0,0,1,0,2,4,0,1,75,0,1
0,0,5,0,3,0,0,1,1,1,0,1,110,2,0,0,1,0,4,0,0,1,49,0,1
0,0,19,0,0,2,0,1,1,0,0,1,2,2,0,0,1,0,7,0,0,1,28,0,1
0,0,2,0,1,0,0,1,1,1,0,1,3539,2,0,0,1,0,5,0,0,1,38,0,1
0,0,2,0,2,2,0,1,1,0,0,1,3,1,0,0,1,0,6,0,0,1,57,0,1
0,0,1,0,0,2,1,1,1,0,0,1,1822,1,0,0,1,0,5,0,0,1,19,0,1
0,0,4,0,0,0,0,1,1,1,0,1,17181,2,0,0,1,0,6,0,0,1,24,0,1
0,0,1,0,1,0,0,1,1,1,0,1,17186,1,0,0,1,0,5,0,0,1,36,0,1
0,0,1,0,1,1,0,1,1,0,0,1,1900,1,0,0,1,0,5,0,0,1,29,0,1
0,0,5,0,0,0,0,1,1,1,0,1,0,2,0,0,1,0,4,0,0,1,23,0,1
0,0,2,0,0,1,0,1,1,0,0,1,3179,2,0,0,1,0,6,0,0,1,39,0,1
0,0,1,0,0,0,0,1,0,0,0,1,3277,1,0,0,1,0,4,0,0,1,34,0,1
0,0,16,0,0,1,0,1,1,3,0,1,7,3,0,0,1,0,4,0,0,1,36,0,1
0,0,6,1,3,3,0,2,1,1,0,1,3313,2,0,0,1,0,5,0,0,1,21,0,1
0,0,8,1,0,0,0,1,1,2,0,1,0,3,0,0,1,0,3,0,0,1,34,0,1
0,0,5,2,0,0,0,1,1,1,0,1,137,1,0,0,1,0,3,0,0,1,71,0,1
0,0,2,1,0,2,0,1,1,0,0,1,17180,2,0,0,1,0,8,0,0,1,63,0,1
0,0,2,0,2,0,0,1,1,2,0,1,17181,1,0,0,1,0,6,0,0,1,20,0,1
0,0,1,0,0,0,0,1,1,0,0,1,6681,1,1,0,1,0,2,0,0,1,35,0,1
0,0,5,0,4,1,0,1,1,1,0,1,31588,2,0,0,0,1,7,0,1,1,47,0,1
0,0,8,0,0,8,0,1,1,0,0,1,18301,2,0,0,1,0,8,0,0,1,25,0,1
0,0,8,1,0,0,0,1,1,2,0,1,416,3,0,0,1,0,2,0,0,1,34,0,1
0,0,3,0,0,0,0,1,1,1,0,1,3181,2,0,0,1,0,4,0,0,1,26,0,1
0,0,3,0,0,2,0,1,1,2,0,1,159,2,0,0,1,0,8,0,0,1,85,0,1
0,0,1,0,1,0,0,4,1,1,0,1,3532,1,0,0,1,0,5,0,0,1,25,0,1
0,0,2,0,2,0,0,4,1,0,0,1,2990,1,0,0,1,0,3,0,0,1,52,0,1
0,0,2,0,0,0,0,6,1,0,0,1,3265,1,0,0,1,0,3,5,0,1,52,0,1
0,0,3,0,1,0,0,1,1,0,0,1,9481,3,0,0,1,0,6,0,0,1,38,0,1
0,0,2,0,0,1,0,1,1,1,0,1,3370,2,0,0,1,0,2,0,0,1,24,0,1
0,0,6,1,3,3,0,3,1,1,0,1,3075,2,0,0,1,0,5,0,0,1,21,0,1
0,0,3,0,0,1,0,1,1,0,0,1,0,3,0,0,1,0,7,0,0,1,38,0,1
0,0,1,0,1,1,0,1,0,1,0,1,3780,1,0,0,1,0,2,0,0,1,26,0,1
0,0,19,0,0,2,0,1,1,0,0,1,3040,2,0,0,1,0,8,0,0,1,22,0,1
0,0,1,0,1,1,0,1,1,0,0,1,2759,1,0,0,1,0,5,0,0,1,29,0,1
0,0,1,0,1,0,0,1,1,1,0,1,17188,1,0,0,1,0,5,0,0,1,37,0,1
0,0,2,0,0,0,0,1,1,0,0,1,0,2,0,0,1,0,4,0,0,1,42,0,1
0,0,2,0,0,2,0,1,1,0,0,1,24,1,0,0,1,0,2,0,0,1,39,0,1
0,0,1,0,1,1,0,1,1,0,0,1,6227,1,0,0,1,0,4,0,0,1,28,0,1
0,0,5,1,5,0,0,1,1,1,0,1,1230,1,0,0,1,0,3,0,0,1,32,0,1
0,0,0,0,0,0,0,1,0,0,0,1,8,0,0,0,0,1,0,0,1,1,41,0,1
0,0,3,1,3,0,0,8,1,0,0,1,446,1,0,0,1,0,5,7,0,1,44,0,1
0,0,3,1,0,0,0,6,1,0,0,1,3361,1,0,0,1,0,3,5,0,1,44,0,1
0,0,3,1,0,0,0,1,1,0,0,1,3297,1,0,0,1,0,3,0,0,1,44,0,1
0,0,4,1,0,0,0,4,1,0,0,1,3323,1,0,0,1,0,3,0,0,1,75,0,1
0,0,16,0,0,1,0,1,1,3,0,1,3,3,0,0,1,0,5,0,0,1,39,0,1
0,0,4,1,0,0,0,1,1,0,0,1,3742,1,0,0,1,0,3,0,0,1,75,0,1
0,0,7,0,3,1,1,1,1,0,0,1,9649,5,0,0,1,0,4,0,0,1,55,0,1
0,0,1,0,1,1,0,1,1,0,0,1,3090,1,0,0,1,0,4,0,0,1,31,0,1
0,0,1,0,1,1,0,1,1,1,0,1,3119,1,0,0,1,0,9,0,0,1,41,0,1
0,0,1,0,0,0,0,4,1,0,0,1,3406,1,0,0,1,0,4,0,0,1,23,0,1
0,0,2,1,0,2,0,1,1,0,0,1,17182,2,0,0,1,0,8,0,0,1,53,0,1
0,0,0,0,0,0,0,1,0,0,0,1,4712,0,0,0,0,0,0,0,0,0,0,0,1
0,0,2,1,0,2,0,1,1,0,0,1,17180,2,0,0,1,0,8,0,0,1,54,0,1
0,0,3,1,0,1,0,1,1,0,0,1,4,3,0,0,1,0,8,0,0,1,13,0,1
0,0,5,0,0,11,0,1,1,1,0,1,77,2,0,0,1,0,7,0,0,1,42,0,1
0,0,1,0,1,1,0,1,1,1,0,1,17184,1,0,0,1,0,4,0,0,1,20,0,1
0,0,9,1,0,5,0,1,1,2,0,1,2,2,0,0,1,0,3,0,0,1,25,0,1
0,0,2,0,0,0,0,1,1,2,0,1,17180,1,0,0,1,0,3,0,0,1,44,0,1
0,0,11,0,1,2,0,1,1,0,0,1,3419,5,0,0,1,0,6,0,0,1,15,0,1
0,0,5,0,4,1,0,1,1,1,0,1,1144,2,0,0,0,1,7,0,1,1,47,0,1
0,0,11,0,0,3,1,1,1,0,0,1,1,5,0,0,1,0,7,0,0,1,52,0,1
0,0,1,0,1,1,0,1,0,1,0,1,3611,1,0,0,1,0,2,0,0,1,38,0,1
0,0,7,0,3,0,1,1,1,0,0,1,76,4,0,0,1,0,4,0,0,1,38,0,1
